년도,구분,채소_묶음_분류,시도,면적_계,단수_계,생산량_계,노지_면적,노지_단수,노지_생산량,시설_면적,시설_단수,시설_생산량
"2014","대 구","과 채 류","딸 기","0","0","0","0","0","0","0","0",0
"2014","인 천","과 채 류","딸 기","1","2400","24","0","0","0","1","2428",24
"2014","광 주","과 채 류","딸 기","114","2971","3387","0","0","0","114","2971",3387
"2014","대 전","과 채 류","딸 기","30","1813","544","0","0","0","30","1813",544
"2014","울 산","과 채 류","딸 기","0","0","0","0","0","0","0","0",0
"2014","경 기","과 채 류","딸 기","151","2428","3666","0","0","0","151","2428",3666
"2014","강 원","과 채 류","딸 기","16","1988","318","0","0","0","16","1985",318
"2014","충 북","과 채 류","딸 기","124","3098","3841","3","3000","90","121","3100",3751
"2014","충 남","과 채 류","딸 기","2579","3069","79143","1","2448","24","2578","3069",79119
"2014","전 북","과 채 류","딸 기","567","3853","21847","0","0","0","567","3853",21847
"2014","전 남","과 채 류","딸 기","548","2895","15866","8","3255","260","540","2890",15606
"2014","경 북","과 채 류","딸 기","463","3021","13986","13","1971","256","450","3051",13730
"2014","경 남","과 채 류","딸 기","2230","2972","66276","0","0","0","2230","2972",66276
"2014","제 주","과 채 류","딸 기","52","1929","1003","25","1509","377","27","2319",626
"2014","(세 종)","과 채 류","딸 기","32","2444","782","0","0","0","32","2444",782
"2014","전 국","과 채 류","가 지","711","4565","32455","420","3649","15328","291","5886",17127
"2014","서 울","과 채 류","가 지","0","0","0","0","0","0","0","0",0
"2014","부 산","과 채 류","가 지","1","2356","24","0","0","0","1","2356",24
"2014","대 구","과 채 류","가 지","6","4509","271","2","2946","59","4","5291",212
"2014","인 천","과 채 류","가 지","0","0","0","0","0","0","0","0",0
"2014","광 주","과 채 류","가 지","25","5153","1288","1","2883","29","24","5248",1260
"2014","대 전","과 채 류","가 지","2","2738","55","2","2738","55","0","0",0
"2014","울 산","과 채 류","가 지","2","2428","49","2","2428","49","0","0",0
"2014","경 기","과 채 류","가 지","166","4374","7261","61","3697","2255","105","4767",5005
"2014","강 원","과 채 류","가 지","179","4249","7605","159","4099","6517","20","5440",1088
"2014","충 북","과 채 류","가 지","19","4242","806","17","3812","648","2","7895",158
"2014","충 남","과 채 류","가 지","45","4216","1897","40","4105","1642","5","5106",255
"2014","전 북","과 채 류","가 지","32","3872","1239","22","2695","593","10","6462",646
"2014","전 남","과 채 류","가 지","34","5039","1713","8","3150","252","26","5620",1461
"2014","경 북","과 채 류","가 지","134","3653","4895","101","3088","3119","33","5383",1776
"2014","경 남","과 채 류","가 지","66","8110","5352","5","2202","110","61","8594",5242
"2014","제 주","과 채 류","가 지","0","0","0","0","0","0","0","0",0
"2014","(세 종)","과 채 류","가 지","0","0","0","0","0","0","0","0",0
"2014","전 국","과 채 류","멜 론","1500","3025","45374","14","4168","584","1486","3014",44790
"2014","서 울","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","부 산","과 채 류","멜 론","1","3000","30","0","0","0","1","3000",30
"2014","대 구","과 채 류","멜 론","15","2457","369","0","0","0","15","2457",369
"2014","인 천","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","광 주","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","대 전","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","울 산","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","경 기","과 채 류","멜 론","1","2081","21","0","0","0","1","2081",21
"2014","강 원","과 채 류","멜 론","45","3100","1395","0","0","0","45","3100",1395
"2014","충 북","과 채 류","멜 론","21","3358","705","0","0","0","21","3358",705
"2014","충 남","과 채 류","멜 론","463","2871","13293","0","0","0","463","2871",13293
"2014","전 북","과 채 류","멜 론","106","3283","3480","0","0","0","106","3283",3480
"2014","전 남","과 채 류","멜 론","370","3220","11914","0","0","0","370","3220",11914
"2014","경 북","과 채 류","멜 론","197","3138","6181","14","4168","584","183","3059",5598
"2014","경 남","과 채 류","멜 론","281","2842","7986","0","0","0","281","2842",7986
"2014","제 주","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","(세 종)","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2014","전 국","과 채 류","토 마 토","7070","7072","499960","0","0","0","7070","7072",499960
"2014","서 울","과 채 류","토 마 토","1","0","69","0","0","0","1","6850",69
"2014","부 산","과 채 류","토 마 토","423","7079","29944","0","0","0","423","7079",29944
"2014","대 구","과 채 류","토 마 토","71","2783","1976","0","0","0","71","2783",1976
"2014","인 천","과 채 류","토 마 토","120","0","4924","0","0","0","120","4103",4924
"2014","광 주","과 채 류","토 마 토","216","0","10964","0","0","0","216","5076",10964
"2014","대 전","과 채 류","토 마 토","34","0","1811","0","0","0","34","5325",1811
"2014","울 산","과 채 류","토 마 토","0","0","1571","0","0","0","39","4029",1571
"2014","경 기","과 채 류","토 마 토","759","0","33259","0","0","0","759","4382",33259
"2014","강 원","과 채 류","토 마 토","860","9277","79782","0","0","0","860","9277",79782
"2014","전 북","조 미 채 소","대 파","969","2990","28971","929","2959","27489","40","3704",1482
"2014","전 남","조 미 채 소","대 파","3408","3248","110704","3400","3250","110500","8","2554",204
"2014","경 북","조 미 채 소","대 파","837","2501","20935","708","2497","17679","129","2524",3256
"2014","경 남","조 미 채 소","대 파","350","2568","8988","274","2376","6510","76","3261",2478
"2014","제 주","조 미 채 소","대 파","162","4602","7455","162","4602","7455","0","0",0
"2014","(세 종)","조 미 채 소","대 파","20","2804","561","6","1696","102","14","3279",459
"2014","전 국","조 미 채 소","쪽 파","5061","2420","122466","4390","2407","105689","671","2500",16777
"2014","서 울","조 미 채 소","쪽 파","0","0","0","0","0","0","0","0",0
"2014","부 산","조 미 채 소","쪽 파","122","2461","3002","122","2461","3002","0","0",0
"2014","대 구","조 미 채 소","쪽 파","19","1926","366","7","1537","108","12","2151",258
"2014","인 천","조 미 채 소","쪽 파","22","2436","536","17","2538","431","5","2090",105
"2014","광 주","조 미 채 소","쪽 파","1","1900","19","1","1909","19","0","0",0
"2014","대 전","조 미 채 소","쪽 파","6","1833","110","5","1679","84","1","2625",26
"2014","울 산","조 미 채 소","쪽 파","16","2325","372","16","2323","372","0","0",0
"2014","경 기","조 미 채 소","쪽 파","389","2427","9442","293","2538","7436","96","2090",2006
"2014","강 원","조 미 채 소","쪽 파","99","2095","2074","73","2083","1521","26","2125",553
"2014","충 북","조 미 채 소","쪽 파","102","2488","2538","88","2508","2207","14","2361",331
"2014","충 남","조 미 채 소","쪽 파","1272","2501","31812","860","2383","20494","412","2747",11318
"2014","전 북","조 미 채 소","쪽 파","105","1903","1998","89","2065","1838","16","1000",160
"2014","전 남","조 미 채 소","쪽 파","1831","2642","48376","1777","2650","47091","54","2380",1285
"2014","경 북","조 미 채 소","쪽 파","285","1896","5403","262","1876","4915","23","2121",488
"2014","경 남","조 미 채 소","쪽 파","106","1894","2008","105","1894","1989","1","1885",19
"2014","제 주","조 미 채 소","쪽 파","686","2101","14410","675","2101","14182","11","2070",228
"2014","(세 종)","조 미 채 소","쪽 파","1","1995","20","1","1995","20","0","0",0
"2014","충 북","양 채 류","적 채","41","2859","1172","41","2859","1172","0","0",0
"2014","충 남","양 채 류","적 채","5","3396","170","0","0","0","5","3396",170
"2014","전 북","양 채 류","적 채","0","0","0","0","0","0","0","0",0
"2014","전 남","양 채 류","적 채","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","적 채","1","3100","31","0","0","0","1","3100",31
"2014","경 남","양 채 류","적 채","0","0","0","0","0","0","0","0",0
"2014","제 주","양 채 류","적 채","252","3170","7988","252","3170","7988","0","0",0
"2014","세 종","양 채 류","적 채","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","파 세 리","34","1715","583","6","1215","73","28","1822",510
"2014","서 울","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","대 구","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","파 세 리","23","2134","491","0","0","0","23","2134",491
"2014","강 원","양 채 류","파 세 리","6","1215","73","6","1215","73","0","0",0
"2014","충 북","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","충 남","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","전 북","양 채 류","파 세 리","4","300","12","0","0","0","4","300",12
"2014","전 남","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","경 남","양 채 류","파 세 리","1","742","7","0","0","0","1","742",7
"2014","제 주","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","세 종","양 채 류","파 세 리","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","꽃 양 배 추","130","2669","3469","106","2041","2163","24","5442",1306
"2014","서 울","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","대 구","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","꽃 양 배 추","8","1614","129","0","0","0","8","1614",129
"2014","강 원","양 채 류","꽃 양 배 추","75","2390","1793","75","2390","1793","0","0",0
"2014","충 북","양 채 류","꽃 양 배 추","35","1723","603","29","1175","341","6","4373",262
"2014","충 남","양 채 류","꽃 양 배 추","1","1714","17","0","0","0","1","1714",17
"2014","전 북","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","전 남","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","경 남","양 채 류","꽃 양 배 추","10","9156","916","1","1810","18","9","9972",897
"2014","제 주","양 채 류","꽃 양 배 추","1","1200","12","1","1200","12","0","0",0
"2014","세 종","양 채 류","꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","녹 색 꽃 양 배 추","1903","1273","24232","1879","1263","23735","24","2070",497
"2014","서 울","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","대 구","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","녹 색 꽃 양 배 추","42","1833","770","34","1711","582","8","2353",188
"2014","강 원","양 채 류","녹 색 꽃 양 배 추","154","1768","2723","150","1763","2645","4","1955",78
"2014","충 북","양 채 류","녹 색 꽃 양 배 추","118","1325","1564","114","1304","1487","4","1936",77
"2014","충 남","양 채 류","녹 색 꽃 양 배 추","3","2000","60","0","0","0","3","2000",60
"2014","전 북","양 채 류","녹 색 꽃 양 배 추","23","1294","298","19","1156","220","4","1950",78
"2014","전 남","양 채 류","녹 색 꽃 양 배 추","3","1467","44","2","1450","29","1","1500",15
"2014","경 북","양 채 류","녹 색 꽃 양 배 추","27","1281","346","27","1281","346","0","0",0
"2014","경 남","양 채 류","녹 색 꽃 양 배 추","3","739","22","3","739","22","0","0",0
"2014","제 주","양 채 류","녹 색 꽃 양 배 추","1530","1203","18406","1530","1203","18406","0","0",0
"2014","세 종","양 채 류","녹 색 꽃 양 배 추","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","케 일","60","1976","1186","0","0","0","60","1976",1186
"2014","서 울","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","대 구","양 채 류","케 일","3","1058","32","0","0","0","3","1058",32
"2014","인 천","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","케 일","1","2929","29","0","0","0","1","2929",29
"2014","대 전","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","케 일","22","4067","895","0","0","0","22","4067",895
"2014","강 원","양 채 류","케 일","3","2697","81","0","0","0","3","2697",81
"2014","충 북","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","충 남","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","전 북","양 채 류","케 일","29","331","96","0","0","0","29","331",96
"2014","전 남","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","경 남","양 채 류","케 일","2","2644","53","0","0","0","2","2644",53
"2014","제 주","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","세 종","양 채 류","케 일","0","0","0","0","0","0","0","0",0
"2014","전 국","양 채 류","신 선 초","17","3473","590","0","0","0","17","3473",590
"2014","서 울","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","부 산","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","대 구","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","인 천","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","광 주","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","대 전","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","울 산","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","경 기","양 채 류","신 선 초","13","2755","358","0","0","0","13","2755",358
"2014","강 원","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","충 북","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","충 남","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","전 북","양 채 류","신 선 초","3","7088","213","0","0","0","3","7088",213
"2014","전 남","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","경 북","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","경 남","양 채 류","신 선 초","1","1964","20","0","0","0","1","1964",20
"2014","제 주","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","세 종","양 채 류","신 선 초","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","계","53060","0","3239308","42420","0","2897408","10640","0",341900
"2014","서 울","엽 채 류","계","79","0","2000","10","0","953","69","0",1047
"2014","부 산","엽 채 류","계","688","0","28703","260","0","14755","428","0",13948
"2014","대 구","엽 채 류","계","494","0","19333","154","0","10203","340","0",9131
"2014","인 천","엽 채 류","계","356","0","25286","211","0","20979","145","0",4307
"2014","광 주","엽 채 류","계","330","0","20127","234","0","17110","96","0",3017
"2014","대 전","엽 채 류","계","95","0","7734","77","0","7276","18","0",457
"2014","울 산","엽 채 류","계","436","0","26080","235","0","16757","201","0",9323
"2014","경 기","엽 채 류","계","6840","0","337257","2238","0","206920","4602","0",130337
"2014","강 원","엽 채 류","계","7744","0","359022","7612","0","355741","132","0",3281
"2014","충 북","엽 채 류","계","2841","0","214523","2575","0","204405","266","0",10118
"2014","충 남","엽 채 류","계","3649","0","269363","2608","0","233475","1041","0",35888
"2014","전 북","엽 채 류","계","3645","0","272875","3021","0","247852","624","0",25023
"2014","전 남","엽 채 류","계","12597","0","957488","12091","0","939579","506","0",17909
"2014","경 북","엽 채 류","계","6284","0","337159","4656","0","281875","1628","0",55284
"2014","경 남","엽 채 류","계","4125","0","173449","3591","0","150907","534","0",22542
"2014","제 주","엽 채 류","계","2857","0","188910","2847","0","188622","10","0",288
"2014","(세 종)","엽 채 류","계","28","0","1429","25","0","1384","3","0",46
"2014","전 국","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","32027","7927","2538804","29509","8210","2422704","2518","4611",116100
"2014","서 울","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","12","8575","1029","10","9530","953","2","3800",76
"2014","부 산","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","125","9771","12214","110","10318","11350","15","5760",864
"2014","대 구","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","221","4800","10607","86","9665","8312","135","1700",2295
"2014","인 천","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","196","10715","21002","186","11012","20482","10","5200",520
"2014","광 주","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","209","8411","17578","167","9479","15830","42","4162",1748
"2014","대 전","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","63","11097","6991","63","11097","6991","0","0",0
"2014","울 산","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","121","10980","13286","110","11637","12801","11","4409",485
"2014","경 기","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","2749","8410","231198","1681","11328","190432","1068","3817",40766
"2014","강 원","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","6223","4719","293692","6201","4725","293022","22","3045",670
"2014","충 북","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","2308","8466","195391","2262","8502","192321","46","6674",3070
"2014","충 남","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","2395","9675","231708","2020","10451","211109","375","5493",20599
"2014","전 북","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","2604","9257","241043","2469","9272","228921","135","8979",12122
"2014","전 남","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","9168","9017","826654","8998","9076","816665","170","5876",9989
"2014","경 북","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","3793","6776","256995","3375","7054","238072","418","4527",18923
"2014","경 남","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","1231","10032","123494","1162","10286","119521","69","5758",3973
"2014","제 주","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","609","9183","55924","609","9183","55924","0","0",0
"2014","(세 종)","엽 채 류","배 추 전 체 (봄배추+고랭지배추+가을배추+겨울배추)","25","5535","1384","25","5535","1384","0","0",0
"2014","전 국","엽 채 류","봄배추(일반배추+기타배추)","7434","4901","364326","4916","5049","248226","2518","4611",116100
"2014","서 울","엽 채 류","봄배추(일반배추+기타배추)","2","3800","76","0","0","0","2","3800",76
"2014","부 산","엽 채 류","봄배추(일반배추+기타배추)","42","5962","2504","27","6073","1640","15","5760",864
"2014","대 구","엽 채 류","봄배추(일반배추+기타배추)","139","1777","2470","4","4375","175","135","1700",2295
"2014","인 천","엽 채 류","봄배추(일반배추+기타배추)","10","5200","520","0","0","0","10","5200",520
"2014","광 주","엽 채 류","봄배추(일반배추+기타배추)","107","4087","4373","65","4039","2625","42","4162",1748
"2014","대 전","엽 채 류","봄배추(일반배추+기타배추)","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","봄배추(일반배추+기타배추)","15","4113","617","4","3290","132","11","4409",485
"2014","경 기","엽 채 류","봄배추(일반배추+기타배추)","1244","3966","49334","176","4868","8568","1068","3817",40766
"2014","강 원","엽 채 류","봄배추(일반배추+기타배추)","474","4071","19297","452","4121","18627","22","3045",670
"2014","충 북","엽 채 류","봄배추(일반배추+기타배추)","605","4408","26671","559","4222","23601","46","6674",3070
"2014","충 남","엽 채 류","봄배추(일반배추+기타배추)","527","5198","27396","152","4472","6797","375","5493",20599
"2014","전 북","엽 채 류","봄배추(일반배추+기타배추)","640","6632","42447","505","6005","30325","135","8979",12122
"2014","전 남","엽 채 류","봄배추(일반배추+기타배추)","1143","5072","57977","973","4932","47988","170","5876",9989
"2014","경 북","엽 채 류","봄배추(일반배추+기타배추)","1710","3985","68135","1292","3809","49212","418","4527",18923
"2014","경 남","엽 채 류","봄배추(일반배추+기타배추)","420","6015","25261","351","6065","21288","69","5758",3973
"2014","제 주","엽 채 류","봄배추(일반배추+기타배추)","356","10463","37248","356","10463","37248","0","0",0
"2014","(세 종)","엽 채 류","봄배추(일반배추+기타배추)","6","3937","236","6","3937","236","0","0",0
"2014","전 국","엽 채 류","고랭지배추","0","0","0","5140","3566","183287","0","0",0
"2014","서 울","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","부 산","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","대 구","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","인 천","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","광 주","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","대 전","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","경 기","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","강 원","엽 채 류","고랭지배추","0","0","0","4579","3525","161410","0","0",0
"2014","충 북","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","충 남","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","전 북","엽 채 류","고랭지배추","0","0","0","236","3310","7812","0","0",0
"2014","전 남","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","경 북","엽 채 류","고랭지배추","0","0","0","298","4403","13121","0","0",0
"2014","경 남","엽 채 류","고랭지배추","0","0","0","27","3498","944","0","0",0
"2014","제 주","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","(세 종)","엽 채 류","고랭지배추","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","가을배추","0","0","0","15233","11150","1698463","0","0",0
"2014","서 울","엽 채 류","가을배추","0","0","0","10","9534","953","0","0",0
"2014","부 산","엽 채 류","가을배추","0","0","0","83","11698","9710","0","0",0
"2014","대 구","엽 채 류","가을배추","0","0","0","82","9923","8137","0","0",0
"2014","인 천","엽 채 류","가을배추","0","0","0","186","11012","20482","0","0",0
"2014","광 주","엽 채 류","가을배추","0","0","0","102","12947","13205","0","0",0
"2014","대 전","엽 채 류","가을배추","0","0","0","63","11096","6991","0","0",0
"2014","울 산","엽 채 류","가을배추","0","0","0","106","11952","12669","0","0",0
"2014","경 기","엽 채 류","가을배추","0","0","0","1505","12084","181864","0","0",0
"2014","강 원","엽 채 류","가을배추","0","0","0","1170","9657","112985","0","0",0
"2014","충 북","엽 채 류","가을배추","0","0","0","1703","9907","168720","0","0",0
"2014","충 남","엽 채 류","가을배추","0","0","0","1868","10937","204312","0","0",0
"2014","전 북","엽 채 류","가을배추","0","0","0","1728","11041","190784","0","0",0
"2014","전 남","엽 채 류","가을배추","0","0","0","4003","12196","488223","0","0",0
"2014","경 북","엽 채 류","가을배추","0","0","0","1785","9845","175739","0","0",0
"2014","경 남","엽 채 류","가을배추","0","0","0","784","12409","97289","0","0",0
"2014","제 주","엽 채 류","가을배추","0","0","0","55","11640","6402","0","0",0
"2014","(세 종)","엽 채 류","가을배추","0","0","0","19","6040","1148","0","0",0
"2014","전 국","엽 채 류","겨울배추","0","0","0","4220","6937","292728","0","0",0
"2014","서 울","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","부 산","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","대 구","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","인 천","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","광 주","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","대 전","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","경 기","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","강 원","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","충 북","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","충 남","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","전 북","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","전 남","엽 채 류","겨울배추","0","0","0","4022","6973","280454","0","0",0
"2014","경 북","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","경 남","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","제 주","엽 채 류","겨울배추","0","0","0","198","6199","12274","0","0",0
"2014","(세 종)","엽 채 류","겨울배추","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","양배추","0","0","0","7342","5172","379706","0","0",0
"2014","서 울","엽 채 류","양배추","0","0","0","0","0","0","0","0",0
"2014","부 산","엽 채 류","양배추","0","0","0","26","3052","794","0","0",0
"2014","대 구","엽 채 류","양배추","0","0","0","6","3636","218","0","0",0
"2014","인 천","엽 채 류","양배추","0","0","0","1","3890","39","0","0",0
"2014","광 주","엽 채 류","양배추","0","0","0","0","0","0","0","0",0
"2014","대 전","엽 채 류","양배추","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","양배추","0","0","0","0","0","0","0","0",0
"2014","경 기","엽 채 류","양배추","0","0","0","78","3890","3034","0","0",0
"2014","강 원","엽 채 류","양배추","0","0","0","1313","4608","60503","0","0",0
"2014","충 북","엽 채 류","양배추","0","0","0","206","4206","8664","0","0",0
"2014","충 남","엽 채 류","양배추","0","0","0","482","4236","20418","0","0",0
"2014","전 북","엽 채 류","양배추","0","0","0","226","5467","12355","0","0",0
"2014","전 남","엽 채 류","양배추","0","0","0","1902","5502","104648","0","0",0
"2014","경 북","엽 채 류","양배추","0","0","0","919","3917","35997","0","0",0
"2014","경 남","엽 채 류","양배추","0","0","0","73","3065","2237","0","0",0
"2014","제 주","엽 채 류","양배추","0","0","0","2110","6199","130799","0","0",0
"2014","(세 종)","엽 채 류","양배추","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","시 금 치","5645","1491","84170","3436","1116","38341","2209","2075",45829
"2014","서 울","엽 채 류","시 금 치","9","2200","198","0","0","0","9","2200",198
"2014","부 산","엽 채 류","시 금 치","62","1658","1028","25","1284","321","37","1910",707
"2014","대 구","엽 채 류","시 금 치","37","2443","904","4","1584","63","33","2549",841
"2014","인 천","엽 채 류","시 금 치","46","2407","1107","6","1831","110","40","2493",997
"2014","광 주","엽 채 류","시 금 치","22","1395","307","6","973","58","16","1556",249
"2014","대 전","엽 채 류","시 금 치","4","1700","68","3","1700","51","1","1706",17
"2014","울 산","엽 채 류","시 금 치","25","1260","315","18","698","216","7","1420",99
"2014","경 기","엽 채 류","시 금 치","1259","2177","27406","48","1591","764","1211","2200",26642
"2014","강 원","엽 채 류","시 금 치","54","2270","1226","34","2597","883","20","1714",343
"2014","충 북","엽 채 류","시 금 치","108","1937","2092","9","1378","124","99","1988",1968
"2014","충 남","엽 채 류","시 금 치","198","1899","3760","36","1306","470","162","2031",3290
